Account,trading_date,total_pnl,avg_pnl_per_trade,total_trades,total_volume_usd,avg_trade_size_usd,max_trade_size_usd,buy_trades_count,unique_coins_traded,total_fees,sell_trades_count,buy_sell_ratio,profitable_day,net_profit_after_fees,roi_percentage,pnl_volatility,sharpe_ratio_daily,trades_per_coin,date_standardized,sentiment_score,market_regime,cycle_phase,performance_in_fear,performance_in_greed,performance_in_neutral,contrarian_indicator,momentum_indicator
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-03,0.0,0.0,1,15.59,15.59,15.59,1,1,0.0016,0,1000.0,0,-0.0016,0.0,0.0,0.0,1.0,2024-04-03,4,Greed_Dominated,Topping,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-12,-31.1311,-31.1311,1,331.59,331.59,331.59,1,1,0.1161,0,1000.0,0,-31.2472,-9.3884,0.0,-31131.1,1.0,2024-04-12,5,Greed_Dominated,Stable,0.0,-31.1311,0.0,1,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-27,0.0,0.0,1,15.06,15.06,15.06,0,1,0.0053,1,0.0,0,-0.0053,0.0,0.0,0.0,1.0,2024-04-27,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-04-28,0.0,0.0,3,865.51,288.5033,659.93,0,1,0.3029,3,0.0,0,-0.3029,0.0,0.0,0.0,3.0,2024-04-28,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-12,0.0,0.0,1,734.35,734.35,734.35,0,1,0.257,1,0.0,0,-0.257,0.0,0.0,0.0,1.0,2024-05-12,4,Greed_Dominated,Recovery,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-20,301.5776,33.5086,9,72909.93,8101.1033,23408.61,4,3,25.5185,5,0.7998400319936012,1,276.0591,0.4136,97.75615657189866,3.085,3.0,2024-05-20,4,Greed_Dominated,Stable,0.0,301.5776,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-21,0.0,0.0,1,1131.33,1131.33,1131.33,0,1,0.396,1,0.0,0,-0.396,0.0,0.0,0.0,1.0,2024-05-21,5,Greed_Dominated,Recovery,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-23,0.0,0.0,1,24998.26,24998.26,24998.26,1,1,8.7494,0,1000.0,0,-8.7494,0.0,0.0,0.0,1.0,2024-05-23,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-05-26,0.0,0.0,1,380.35,380.35,380.35,0,1,0.1331,1,0.0,0,-0.1331,0.0,0.0,0.0,1.0,2024-05-26,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-06,0.0,0.0,1,94.73,94.73,94.73,1,1,0.0178,0,1000.0,0,-0.0178,0.0,0.0,0.0,1.0,2024-06-06,5,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-09,0.0,0.0,1,70.47,70.47,70.47,1,1,0.0084,0,1000.0,0,-0.0084,0.0,0.0,0.0,1.0,2024-06-09,5,Greed_Dominated,Recovery,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-10,0.0,0.0,1,39.6,39.6,39.6,1,1,0.0052,0,1000.0,0,-0.0052,0.0,0.0,0.0,1.0,2024-06-10,4,Greed_Dominated,Topping,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-11,1102.9668,157.5667,7,6861.49,980.2129,6462.93,7,2,2.3229,0,7000.0,1,1100.6439,16.0747,416.88224943416583,2.6457,3.5,2024-06-11,4,Greed_Dominated,Stable,0.0,1102.9668,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-13,0.0,0.0,2,32.84,16.42,18.83,2,1,0.0049,0,2000.0,0,-0.0049,0.0,0.0,0.0,2.0,2024-06-13,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-14,1012.9886,337.6629,3,4112.7,1370.9,1968.05,3,1,0.8188,0,3000.0,1,1012.1698,24.6307,187.29790956035012,5.4084,3.0,2024-06-14,4,Greed_Dominated,Stable,0.0,1012.9886,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-15,0.0,0.0,3,8243.58,2747.86,2950.89,0,1,2.8853,3,0.0,0,-2.8853,0.0,0.0,0.0,3.0,2024-06-15,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-16,0.0,0.0,1,2241.37,2241.37,2241.37,0,1,0.7845,1,0.0,0,-0.7845,0.0,0.0,0.0,1.0,2024-06-16,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-17,1564.2108,521.4036,3,15809.31,5269.77,6589.82,3,1,5.5333,0,3000.0,1,1558.6775,9.8942,170.07276728722962,9.1972,3.0,2024-06-17,4,Greed_Dominated,Stable,0.0,1564.2108,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-18,0.0,0.0,4,176.24,44.06,111.13,0,1,0.0617,4,0.0,0,-0.0617,0.0,0.0,0.0,4.0,2024-06-18,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-19,478.7664,95.7533,5,27313.92,5462.784,17591.0,0,3,9.5599,5,0.0,1,469.20649999999995,1.7528,140.55524747844322,3.4062,1.67,2024-06-19,4,Greed_Dominated,Stable,0.0,478.7664,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-20,0.0,0.0,3,151.39,50.4633,101.88,3,1,0.0213,0,3000.0,0,-0.0213,0.0,0.0,0.0,3.0,2024-06-20,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-21,176.35,88.175,2,19548.85,9774.425,17661.0,0,2,6.8421,2,0.0,1,169.5079,0.9021,124.69828086224766,1.4142,1.0,2024-06-21,4,Greed_Dominated,Stable,0.0,176.35,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-23,0.0,0.0,2,796.7,398.35,398.61,0,1,0.0797,2,0.0,0,-0.0797,0.0,0.0,0.0,2.0,2024-06-23,4,Greed_Dominated,Recovery,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-25,0.0,0.0,1,16.17,16.17,16.17,0,1,0.0057,1,0.0,0,-0.0057,0.0,0.0,0.0,1.0,2024-06-25,2,Fear_Dominated,Declining,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-26,0.0,0.0,7,311.56,44.5086,155.54,7,1,0.0343,0,7000.0,0,-0.0343,0.0,0.0,0.0,7.0,2024-06-26,3,Balanced,Recovery,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-27,0.0,0.0,1,505.4,505.4,505.4,0,1,0.1769,1,0.0,0,-0.1769,0.0,0.0,0.0,1.0,2024-06-27,2,Fear_Dominated,Declining,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-29,358.9649,71.793,5,4840.47,968.094,4157.65,2,2,1.6607,3,0.6664445184938355,1,357.3042,7.4159,148.4135646506825,2.4187,2.5,2024-06-29,2,Fear_Dominated,Declining,358.9649,0.0,0.0,1,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-06-30,0.0,0.0,1,231.01,231.01,231.01,0,1,0.0809,1,0.0,0,-0.0809,0.0,0.0,0.0,1.0,2024-06-30,3,Balanced,Recovery,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-01,0.0,0.0,1,70.38,70.38,70.38,0,1,0.0246,1,0.0,0,-0.0246,0.0,0.0,0.0,1.0,2024-07-01,3,Balanced,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-05,0.0,0.0,5,404.62,80.924,197.76,5,2,83.9494,0,5000.0,0,-83.9494,0.0,0.0,0.0,2.5,2024-07-05,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-06,2.4572,2.4572,1,19.95,19.95,19.95,0,1,0.002,1,0.0,1,2.4552,12.3168,0.0,2457.2,1.0,2024-07-06,2,Fear_Dominated,Stable,2.4572,0.0,0.0,1,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-08,56.1494,56.1494,1,247.5,247.5,247.5,0,1,0.0248,1,0.0,1,56.1246,22.6866,0.0,56149.4,1.0,2024-07-08,2,Fear_Dominated,Stable,56.1494,0.0,0.0,1,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-09,25.6389,25.6389,1,98.7,98.7,98.7,0,1,0.0099,1,0.0,1,25.629,25.9766,0.0,25638.9,1.0,2024-07-09,2,Fear_Dominated,Stable,25.6389,0.0,0.0,1,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-10,53.1972,53.1972,1,126.26,126.26,126.26,0,1,0.0442,1,0.0,1,53.153000000000006,42.1331,0.0,53197.2,1.0,2024-07-10,2,Fear_Dominated,Stable,53.1972,0.0,0.0,1,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-24,0.0,0.0,4,547.82,136.955,250.29,3,3,23.7338,1,2.997002997002997,0,-23.7338,0.0,0.0,0.0,1.33,2024-07-24,4,Greed_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-26,224.5346,112.2673,2,23072.09,11536.045,20001.93,0,1,8.0752,2,0.0,1,216.45940000000002,0.9732,116.40083674757703,1.929,2.0,2024-07-26,4,Greed_Dominated,Stable,0.0,224.5346,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-07-29,5.07,5.07,1,6741.2,6741.2,6741.2,0,1,2.3594,1,0.0,1,2.7106000000000003,0.0752,0.0,5070.0,1.0,2024-07-29,4,Greed_Dominated,Stable,0.0,5.07,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-04,0.0,0.0,2,1736.8,868.4,1000.65,2,1,0.6079,0,2000.0,0,-0.6079,0.0,0.0,0.0,2.0,2024-08-04,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-05,1.9258,0.321,6,1280.09,213.3483,560.29,5,4,8.6755,1,4.9950049950049955,1,-6.7497,0.1504,0.7861902690851412,2.4464,1.5,2024-08-05,2,Fear_Dominated,Stable,1.9258,0.0,0.0,1,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-06,1.1413,0.5707,2,263.53,131.765,249.99,1,1,0.5895,1,0.9990009990009991,1,0.5518,0.4331,0.8070315759699245,1.4124,2.0,2024-08-06,1,Fear_Dominated,Declining,1.1413,0.0,0.0,1,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-08,-7.6888,-2.5629,3,3937.58,1312.5267,1999.15,0,3,1.3782,3,0.0,0,-9.067,-0.1953,8.016446303723448,-0.959,1.0,2024-08-08,1,Fear_Dominated,Declining,-7.6888,0.0,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-09,0.0,0.0,1,91.0,91.0,91.0,1,1,0.0026,0,1000.0,0,-0.0026,0.0,0.0,0.0,1.0,2024-08-09,3,Balanced,Recovery,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-10,0.0,0.0,6,458.69,76.4483,202.51,6,3,2.5728,0,6000.0,0,-2.5728,0.0,0.0,0.0,2.0,2024-08-10,2,Fear_Dominated,Declining,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-11,0.0,0.0,2,697.14,348.57,499.99,2,1,3.5062,0,2000.0,0,-3.5062,0.0,0.0,0.0,2.0,2024-08-11,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-12,0.0,0.0,1,1592.82,1592.82,1592.82,0,1,0.5575,1,0.0,0,-0.5575,0.0,0.0,0.0,1.0,2024-08-12,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-13,0.0,0.0,1,160.98,160.98,160.98,1,1,1.8669,0,1000.0,0,-1.8669,0.0,0.0,0.0,1.0,2024-08-13,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-15,0.0,0.0,1,39999.89,39999.89,39999.89,1,1,14.0,0,1000.0,0,-14.0,0.0,0.0,0.0,1.0,2024-08-15,2,Fear_Dominated,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-24,0.0,0.0,1,1998.56,1998.56,1998.56,0,1,0.6995,1,0.0,0,-0.6995,0.0,0.0,0.0,1.0,2024-08-24,4,Greed_Dominated,Recovery,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-08-26,0.0,0.0,2,216.06,108.03,109.13,2,2,1.2663,0,2000.0,0,-1.2663,0.0,0.0,0.0,1.0,2024-08-26,4,Greed_Dominated,Recovery,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-06,-52.7956,-26.3978,2,177.56,88.78,89.31,0,1,0.0621,2,0.0,0,-52.8577,-29.7339,0.751230244332587,-70.1854,2.0,2024-09-06,1,Fear_Dominated,Declining,-52.7956,0.0,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-17,-60.7339,-6.7482,9,956.61,106.29,170.56,2,2,4.0198,7,0.285673475217826,0,-64.7537,-6.3489,5.654565633860194,-10.7388,4.5,2024-09-17,2,Fear_Dominated,Stable,-60.7339,0.0,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-18,0.0,0.0,1,66.25,66.25,66.25,1,1,1.8668,0,1000.0,0,-1.8668,0.0,0.0,0.0,1.0,2024-09-18,3,Balanced,Recovery,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-09-23,0.0,0.0,1,83.95,83.95,83.95,1,1,1.8669,0,1000.0,0,-1.8669,0.0,0.0,0.0,1.0,2024-09-23,3,Balanced,Stable,0.0,0.0,0.0,0,0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-03,19.4181,19.4181,1,19.42,19.42,19.42,0,1,0.0019,1,0.0,1,19.4162,99.9902,0.0,19418.1,1.0,2024-12-03,5,Greed_Dominated,Stable,0.0,19.4181,0.0,0,1
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2024-12-04,23204.3022,23204.3022,1,23204.32,23204.32,23204.32,0,1,2.3204,1,0.0,1,23201.981799999998,99.9999,0.0,23204302.2,1.0,2024-12-04,5,Greed_Dominated,Stable,0.0,23204.3022,0.0,0,1
